1000 200000
292 488 38
371 646 79
754 179 47
313 552 70
188 997 63
917 702 20
351 524 115
772 436 19
764 296 39
421 720 5
578 900 87
887 60 88
924 211 26
507 370 52
31 387 65
927 879 7
664 288 103
147 438 36
32 5 9
677 447 25
112 284 40
920 634 90
1 833 92
286 923 23
260 337 117
609 859 118
46 201 17
486 529 60
347 192 31
530 1 86
936 604 15
703 721 95
737 35 73
808 885 51
36 277 85
351 495 29
366 503 102
580 194 109
843 709 31
402 188 81
49 328 118
535 78 72
505 886 111
948 513 3
803 462 99
143 627 19
873 296 17
984 790 47
547 142 87
818 644 84
626 859 64
363 762 30
700 525 61
798 297 21
828 223 24
33 39 78
327 859 106
854 516 90
444 969 23
894 366 110
316 372 12
1000 808 80
646 707 82
479 315 30
377 221 42
973 314 36
650 198 55
120 50 58
653 80 116
503 730 120
316 123 92
710 495 101
815 161 88
121 876 85
443 669 40
541 509 106
948 153 19
900 385 78
580 508 86
442 625 41
457 414 55
465 837 46
348 31 77
340 201 62
414 932 93
500 582 71
726 974 96
195 57 4
735 610 5
609 237 67
652 207 93
469 162 28
734 34 66
41 853 74
282 146 41
722 334 118
895 948 22
630 193 60
259 726 99
574 776 78
33 939 53
714 570 62
120 284 120
506 263 105
171 136 54
793 217 97
408 909 42
746 10 62
872 226 98
920 344 82
673 471 30
23 524 81
862 407 109
223 25 22
918 985 108
32 712 82
629 225 53
995 381 1
297 196 62
157 527 93
665 416 76
960 445 22
642 609 79
464 193 44
698 757 2
865 359 43
256 632 115
918 911 73
600 605 106
569 495 73
711 538 17
362 435 104
75 607 65
936 607 17
919 524 44
727 832 113
505 900 65
20 935 83
782 87 41
997 819 27
568 572 115
354 32 81
651 443 61
607 779 15
262 351 70
252 174 63
714 300 27
944 385 94
200 440 61
607 32 40
549 640 15
29 868 72
781 994 21
244 662 114
82 570 107
179 624 8
115 928 110
519 771 78
414 786 40
246 944 39
928 742 37
296 920 20
611 874 12
391 366 22
734 336 19
717 109 50
56 724 64
141 85 80
280 86 102
316 566 93
364 282 100
410 7 4
313 802 21
261 623 21
213 617 9
193 951 109
224 608 10
575 851 110
246 522 101
432 762 98
274 596 58
571 716 44
246 653 101
517 746 2
847 549 82
375 809 92
510 616 110
205 741 115
39 693 32
349 948 33
776 231 110
279 785 103
955 274 57
506 12 66
942 440 111
401 615 10
330 842 96
217 967 103
182 401 52
118 142 51
996 266 5
787 677 113
798 948 9
422 106 68
908 888 7
44 728 49
695 815 73
651 240 28
532 959 96
619 236 29
92 582 80
893 518 61
259 439 56
826 257 56
122 694 65
983 452 18
591 296 26
154 953 24
86 513 91
643 177 21
699 465 55
126 118 28
452 47 34
69 708 12
711 922 65
770 375 22
718 887 57
182 540 103
795 880 64
8 103 105
921 823 6
59 240 7
431 519 28
974 517 38
592 923 60
289 740 120
226 622 31
934 213 25
403 207 97
231 796 1
18 187 21
352 260 28
568 743 81
262 561 15
724 901 86
640 87 111
368 995 76
79 95 95
710 776 12
813 825 90
51 918 23
20 402 46
482 524 62
356 151 41
561 51 28
283 799 53
983 837 118
927 557 62
341 831 6
613 579 54
953 353 99
671 454 39
832 499 1
594 203 76
142 393 43
25 962 34
600 247 86
571 417 33
346 778 105
649 774 20
943 166 12
838 136 16
826 783 46
598 179 45
318 950 17
952 892 89
284 311 43
993 396 112
155 768 85
420 654 75
879 363 73
211 529 75
439 401 89
217 637 40
765 694 74
254 362 34
102 546 21
958 732 119
548 837 89
827 643 81
316 211 67
749 482 114
556 720 8
571 702 115
458 448 79
962 252 118
870 608 93
875 748 80
990 932 84
602 462 22
611 167 34
321 908 82
584 694 12
820 253 98
532 70 37
379 718 58
376 15 51
867 960 115
450 386 64
938 787 33
941 462 83
465 761 87
928 765 77
649 425 61
330 532 110
991 912 38
859 569 82
997 352 74
147 73 14
776 886 94
270 792 92
975 239 26
491 547 13
129 855 12
545 27 8
692 541 64
221 112 102
722 960 42
338 513 88
37 279 32
863 37 22
814 268 110
260 205 25
198 847 103
415 665 111
810 143 91
173 995 80
950 148 108
36 306 29
347 162 34
678 588 119
142 656 94
142 563 41
341 898 77
468 327 98
75 585 102
679 813 91
349 668 9
344 414 6
29 429 36
134 604 30
721 824 20
912 200 91
371 854 88
247 195 63
871 363 4
100 42 66
11 868 30
493 884 6
498 222 90
459 308 25
459 842 13
770 695 64
906 581 44
446 76 75
177 448 58
363 196 6
322 416 26
106 772 67
708 459 17
687 735 81
690 82 68
187 934 10
343 376 117
35 371 39
291 958 110
991 639 32
451 97 41
45 486 67
886 367 26
753 60 14
302 245 105
5 230 77
672 945 4
185 705 59
547 411 115
320 568 119
378 80 5
904 655 66
491 718 36
764 766 71
228 265 113
562 664 37
550 741 71
251 461 70
41 26 35
328 716 18
932 701 81
211 212 10
907 693 50
666 275 29
463 815 16
58 983 1
682 447 66
723 540 1
507 822 16
386 833 27
54 774 10
310 475 3
550 760 111
189 36 1
900 823 97
666 354 50
62 315 38
641 417 87
30 308 33
399 952 116
133 643 83
87 824 109
967 28 19
869 147 100
293 381 42
361 433 55
630 481 104
510 459 30
277 435 39
542 267 88
938 102 81
904 132 11
776 289 117
244 224 114
786 505 15
204 161 72
950 585 113
506 763 100
681 113 80
924 768 30
1000 401 111
153 768 60
635 515 108
754 234 97
931 451 19
824 160 96
450 257 100
151 109 19
936 102 4
581 178 119
889 901 93
96 717 34
543 955 77
547 134 113
611 303 28
723 683 40
586 398 83
472 299 47
334 960 28
974 327 119
871 613 49
433 696 54
323 51 33
318 412 29
669 661 116
685 315 105
216 431 102
792 313 112
303 92 12
302 933 25
520 611 99
923 196 60
517 819 99
461 730 101
960 798 90
632 164 29
305 919 1
931 292 7
254 830 100
574 478 29
476 856 20
778 325 99
764 737 47
690 941 6
132 105 106
178 537 63
454 559 79
598 290 111
842 838 21
752 682 74
432 998 8
476 831 5
199 177 57
154 790 23
968 42 40
929 79 98
979 302 21
867 251 72
574 135 71
507 248 69
57 384 12
250 226 47
517 283 16
251 988 79
633 771 3
462 738 13
725 226 65
136 394 91
397 98 6
864 483 50
818 326 17
537 322 75
836 268 73
852 497 80
651 990 15
913 592 17
62 8 54
56 442 106
74 684 117
174 208 85
685 486 63
739 170 116
486 858 99
111 688 51
291 284 79
761 439 84
799 807 89
538 279 118
101 285 79
530 531 67
172 113 16
764 158 115
405 831 14
696 965 6
129 439 4
431 649 104
512 308 38
584 349 50
934 856 42
112 145 120
741 922 49
492 66 83
71 853 61
136 70 80
764 43 81
909 423 26
475 251 38
40 996 72
270 522 87
631 859 3
14 890 18
175 31 3
778 530 102
478 344 39
834 608 64
11 925 47
241 950 5
153 307 105
796 345 20
404 644 84
632 534 92
465 322 74
519 127 61
228 581 29
163 795 113
495 140 118
180 476 84
705 95 41
854 775 109
597 971 115
928 711 87
229 192 36
181 369 95
751 581 25
967 170 77
650 212 24
335 341 78
900 612 46
662 555 84
321 37 105
160 663 32
453 225 29
833 817 30
963 451 12
238 904 70
815 78 111
473 267 76
416 965 36
703 848 99
482 127 116
948 414 104
408 992 33
120 543 68
736 958 83
191 737 21
924 788 16
306 493 73
972 643 59
837 155 43
292 94 64
983 604 52
509 868 43
215 624 30
544 915 37
364 608 66
923 670 55
614 342 20
601 635 107
725 728 16
625 632 35
938 253 115
696 732 115
643 802 26
143 264 96
290 882 78
679 862 50
778 653 3
116 326 29
694 329 22
589 424 93
445 298 115
252 859 86
250 132 73
725 897 112
96 774 86
472 872 38
245 682 18
271 617 3
424 184 65
451 61 76
456 826 114
488 237 9
502 247 118
85 374 40
626 150 17
216 922 74
193 878 96
894 611 14
542 57 26
570 560 7
511 632 111
927 122 10
855 249 43
886 826 43
716 470 57
729 596 56
813 296 49
667 618 2
406 651 75
8 949 103
189 835 16
25 169 19
73 357 70
22 822 8
589 83 92
51 3 83
952 55 50
581 677 76
698 194 18
967 827 3
272 882 114
916 243 39
433 588 8
960 23 94
583 478 117
396 827 23
159 496 62
194 571 96
176 27 71
163 713 79
135 678 49
625 34 58
592 715 45
500 762 86
407 198 73
921 393 73
899 214 25
811 378 1
738 518 112
777 991 91
276 101 67
992 341 33
475 335 99
710 501 2
959 6 53
710 565 73
260 269 70
446 30 28
341 681 35
874 229 90
642 63 100
132 785 27
714 264 91
839 157 43
160 940 102
472 241 50
922 761 100
417 703 113
127 37 55
122 399 67
267 216 21
208 894 8
26 525 103
98 524 51
579 343 106
263 194 54
382 865 27
288 296 10
509 714 20
971 178 1
751 130 30
399 731 64
546 637 99
602 724 54
607 541 107
915 571 77
132 108 11
277 995 108
143 823 60
684 656 104
290 93 66
632 451 86
214 782 47
729 979 65
773 679 108
111 397 2
702 818 85
926 730 46
391 179 3
841 526 86
181 228 24
836 699 67
383 222 44
226 830 79
969 928 70
752 467 117
606 123 49
869 49 77
432 874 81
28 698 110
977 843 29
60 405 107
23 397 80
826 111 93
745 13 57
500 458 120
20 965 24
582 615 82
950 958 45
243 101 119
812 560 116
943 687 41
683 19 102
498 544 59
926 680 15
538 765 35
47 598 119
753 398 74
741 73 119
465 199 61
562 229 95
469 468 81
38 797 69
703 836 15
305 230 103
677 582 69
263 998 80
698 411 9
314 392 20
467 209 26
847 467 29
335 815 93
45 810 65
69 277 60
258 846 52
279 573 42
848 874 20
946 644 52
610 227 7
706 216 72
201 507 55
126 437 14
729 204 50
456 124 50
474 664 29
361 802 66
148 657 100
519 221 21
155 32 16
479 950 35
416 504 16
948 226 82
356 238 70
620 659 24
498 849 96
33 856 74
316 4 73
444 175 34
686 819 90
786 990 13
66 396 58
790 61 9
81 239 36
771 234 99
166 133 15
431 290 95
950 763 19
209 520 9
366 816 71
661 344 75
658 437 17
887 135 81
243 265 109
24 715 119
605 448 100
407 783 99
376 757 85
836 697 78
414 456 17
391 942 24
972 281 108
896 910 25
856 424 11
718 820 118
739 177 13
609 389 82
890 985 91
206 568 5
15 799 91
738 564 78
776 270 81
337 701 100
646 469 43
383 486 30
49 797 73
192 374 106
38 617 12
217 166 75
353 844 82
602 986 65
144 926 120
213 655 61
819 360 76
642 643 56
74 593 70
224 627 43
304 329 36
522 673 83
186 310 11
997 416 95
358 656 64
826 25 108
425 943 41
269 139 66
597 921 118
766 751 74
580 504 2
637 129 11
277 107 76
832 187 110
40 569 18
103 487 75
112 823 111
620 666 20
790 688 77
930 11 113
862 625 35
126 348 94
642 265 57
87 4 28
212 269 113
965 261 8
156 345 72
168 361 108
93 248 44
71 876 72
432 956 69
702 229 38
789 919 42
337 689 36
370 744 86
791 202 35
872 312 109
998 63 54
473 494 50
899 59 102
593 331 89
47 732 115
969 30 68
304 176 45
315 694 101
97 309 46
578 429 30
426 416 39
288 652 28
488 619 28
703 549 27
400 274 21
1000 199 1
977 651 81
555 472 106
724 400 66
172 599 26
266 142 41
44 668 28
567 943 114
671 275 93
798 427 60
862 892 100
479 125 59
20 217 63
965 47 95
89 515 94
623 855 117
823 753 29
250 811 18
506 169 97
493 350 93
125 143 71
464 879 97
728 171 85
565 695 72
488 722 39
884 603 113
932 534 120
216 468 24
211 615 101
32 221 113
338 925 67
978 463 75
113 373 68
50 160 13
416 365 66
145 237 118
926 112 22
803 761 27
59 566 97
932 334 58
914 831 22
448 128 63
708 482 75
703 72 83
153 906 71
30 185 58
797 383 98
53 27 115
267 414 69
431 782 94
438 203 114
832 883 23
80 35 91
262 451 83
853 806 19
868 481 86
392 481 67
345 433 68
251 934 112
480 658 77
687 811 80
516 854 30
707 635 27
707 693 99
760 548 31
262 693 25
6 867 58
682 195 64
410 545 58
508 127 95
735 973 45
97 725 35
319 137 48
825 582 33
429 56 64
632 798 108
116 752 52
624 903 58
111 961 80
2 189 30
191 11 107
589 222 60
241 472 39
962 808 105
368 554 37
739 419 65
250 317 3
860 373 103
914 885 96
644 157 105
418 532 77
169 939 89
695 533 5
660 750 23
646 387 79
215 103 22
923 815 12
591 911 78
998 700 24
478 541 103
858 730 15
108 956 73
877 135 114
350 512 83
935 612 87
487 480 30
288 874 34
212 752 116
346 244 31
356 532 29
762 593 40
981 65 18
385 868 88
122 198 115
344 688 74
160 727 73
547 405 59
501 495 51
685 160 65
542 394 99
333 120 111
441 838 56
589 600 48
684 103 27
478 389 1
895 148 74
893 472 74
130 641 81
238 44 85
751 569 103
883 595 33
426 746 68
727 44 85
378 311 111
668 199 116
616 359 37
169 922 111
997 383 75
672 323 73
126 927 11
352 642 36
976 570 110
817 666 117
530 452 100
172 14 32
708 560 5
679 826 10
723 235 45
42 423 51
108 640 103
256 140 10
708 444 31
78 43 85
222 221 10
628 18 21
213 384 24
391 250 95
846 498 43
526 37 71
511 545 22
401 800 6
306 485 55
852 206 85
81 188 98
896 809 31
212 428 119
568 548 89
278 495 1
35 946 27
243 850 77
898 404 116
191 139 103
480 159 88
940 371 31
33 453 72
478 764 51
340 923 73
791 182 74
350 386 62
655 250 45
402 391 60
629 990 80
751 738 99
782 832 40
901 484 114
676 630 65
386 274 44
894 645 111
138 746 12
921 536 84
161 914 114
97 878 5
376 24 85
304 810 106
995 406 23
570 381 92
79 176 113
587 470 107
982 356 9
499 216 103
376 695 16
205 97 86
557 417 20
189 958 120
516 240 104
99 275 29
798 386 107
512 465 12
444 439 110
832 847 80
208 306 21
281 53 50
528 234 108
637 355 50
626 734 83
26 482 50
877 648 55
826 140 46
859 228 46
509 870 44
801 222 101
269 628 118
32 704 119
855 49 74
934 98 56
385 631 44
991 310 98
679 490 98
977 704 13
45 315 81
256 766 19
919 832 19
143 451 18
236 86 107
83 567 103
590 589 50
247 941 15
5 968 100
243 499 7
908 803 22
395 641 39
551 69 27
470 691 113
636 653 1
231 115 25
914 786 68
736 956 27
513 159 77
471 475 14
782 246 61
91 283 5
357 65 108
968 169 46
628 629 112
104 834 94
423 912 50
925 523 50
971 614 53
888 543 110
183 928 1
752 238 50
307 282 22
358 581 55
486 924 105
782 70 38
237 384 3
141 59 1
163 987 113
562 347 9
888 896 97
220 485 74
237 491 30
534 125 64
971 819 94
500 567 16
208 506 54
511 759 49
797 579 37
838 957 30
773 366 38
165 616 10
288 34 110
1000 184 78
489 864 103
658 71 47
666 925 35
767 799 113
764 380 1
531 587 59
622 885 55
366 430 110
601 628 68
647 371 18
676 875 74
449 632 50
996 213 54
3 967 95
323 533 84
818 271 23
650 514 15
651 494 111
458 8 22
383 220 40
325 101 110
617 878 76
54 229 79
6 839 114
896 982 55
204 510 52
598 276 9
228 854 27
886 488 31
730 233 41
475 133 41
624 469 12
292 938 60
847 264 3
770 82 88
281 639 75
252 282 103
241 436 60
135 398 73
692 148 9
174 290 35
506 3 19
531 64 95
534 588 76
819 628 68
601 558 109
842 724 11
606 127 81
916 137 16
448 483 111
582 143 78
817 920 84
568 449 74
586 521 80
862 192 95
222 111 35
559 95 67
33 390 20
592 187 69
132 391 39
162 897 70
828 725 120
641 508 84
102 427 112
399 795 45
69 220 59
880 491 23
902 240 54
226 56 42
933 945 63
163 981 19
396 371 37
405 776 89
468 268 17
476 758 107
253 65 67
786 766 76
586 425 12
838 830 26
744 366 79
837 354 97
758 626 80
118 685 111
642 1 96
157 66 76
208 604 113
414 644 51
38 671 107
694 904 5
678 133 89
70 401 105
727 384 72
705 184 34
205 602 66
209 925 118
838 963 3
649 56 99
144 374 13
815 722 19
41 527 11
416 190 77
949 157 75
224 296 75
212 649 110
339 694 19
615 463 87
351 384 77
797 963 101
904 975 81
280 17 76
845 624 55
592 403 17
758 654 29
75 180 115
5 209 81
811 727 42
482 550 78
377 686 2
634 632 26
106 423 14
227 800 10
519 406 68
737 26 63
730 683 111
540 19 104
412 87 85
214 924 56
668 389 24
376 380 18
25 766 41
245 22 79
27 621 37
70 432 35
214 770 47
512 202 40
160 995 24
59 297 53
142 661 27
400 540 67
642 159 65
877 651 41
446 991 16
305 454 94
386 551 103
215 925 75
855 587 64
809 581 41
101 891 27
345 725 90
20 383 62
181 108 15
707 688 72
644 41 5
56 676 78
285 947 101
380 546 9
713 995 2
890 199 87
648 32 27
39 696 74
64 69 101
752 20 119
978 881 1
455 731 69
270 795 74
829 879 97
281 647 107
817 315 98
293 480 43
124 273 41
714 734 36
212 952 16
823 659 13
506 690 28
176 377 89
842 560 7
771 396 94
403 582 27
784 629 37
814 559 90
312 988 69
851 766 118
180 337 7
695 908 101
792 326 40
52 236 28
940 207 46
631 331 57
684 531 98
95 132 22
658 420 60
937 182 99
220 314 44
664 913 11
342 382 37
308 212 58
519 854 115
85 765 43
724 291 68
871 905 55
253 325 92
979 619 50
4 757 78
948 676 15
369 652 42
546 176 47
137 825 92
666 383 29
886 511 24
30 485 9
369 902 35
892 434 2
131 704 95
533 378 35
394 716 45
296 180 94
472 784 104
580 176 12
73 110 119
636 156 69
779 146 8
144 810 120
254 867 83
784 929 57
12 804 33
287 64 67
611 573 3
248 6 60
991 53 82
480 816 13
155 168 27
268 514 97
819 646 116
923 793 57
37 104 12
161 176 112
196 812 40
781 666 46
584 191 33
216 510 10
700 822 27
625 403 78
917 694 12
98 442 9
543 638 70
443 90 12
754 84 17
474 478 13
709 179 118
315 179 80
436 832 88
134 978 77
129 82 87
203 308 45
349 629 66
395 654 92
62 898 111
75 2 40
224 469 95
969 50 84
820 394 59
577 683 80
703 340 20
417 402 6
145 435 109
589 520 95
695 189 46
36 559 89
989 376 35
400 272 68
621 308 18
308 978 70
790 593 99
223 366 23
566 125 1
57 790 76
170 278 47
286 898 10
712 977 8
364 25 63
272 752 7
99 144 17
905 613 56
46 569 70
143 802 93
798 842 97
659 806 69
504 138 56
139 219 70
817 544 39
844 3 45
392 641 45
124 672 63
146 226 54
43 220 29
500 87 2
825 253 96
63 832 42
523 495 91
994 225 7
12 369 31
957 842 82
761 826 64
368 528 60
107 296 29
322 807 104
628 227 47
264 308 83
290 384 15
928 872 62
870 416 118
593 358 84
334 413 59
285 955 81
376 60 94
289 295 87
673 482 102
705 715 61
906 232 81
876 870 97
484 275 20
650 105 85
461 737 79
850 175 60
852 906 29
831 585 6
171 65 87
616 332 36
993 801 3
265 200 22
372 173 2
703 198 71
725 948 44
71 524 119
885 327 59
322 132 115
10 515 87
516 699 61
368 781 118
458 275 94
332 464 23
372 621 10
929 558 94
588 125 42
718 676 26
101 834 84
118 845 29
206 237 110
450 228 7
948 489 83
374 849 66
13 853 105
707 440 61
353 162 47
13 194 84
309 662 18
685 387 13
79 722 5
302 261 81
745 638 21
755 703 54
292 248 30
216 364 23
595 248 7
784 638 78
155 67 13
757 823 27
638 294 110
324 545 30
447 13 19
232 24 28
51 741 110
869 904 30
413 695 30
458 663 28
552 569 90
576 238 16
731 31 113
938 326 55
548 522 22
446 14 91
907 324 91
578 782 39
860 615 7
285 646 73
699 71 5
160 523 101
556 607 22
127 33 112
840 435 7
526 160 20
604 807 61
20 283 83
536 742 28
473 769 49
877 885 93
2 779 16
785 479 110
293 462 86
474 240 17
503 267 36
537 394 11
750 392 1
262 974 22
832 767 65
512 961 74
463 74 105
370 9 19
875 994 17
99 175 119
13 857 105
41 679 79
270 130 36
951 159 109
541 139 113
913 670 64
186 926 108
506 436 52
125 686 84
790 685 71
382 269 44
396 140 108
302 594 89
340 110 74
911 503 46
411 598 113
154 815 112
404 152 66
80 436 54
586 69 18
646 635 36
541 932 41
796 904 29
414 73 62
478 746 103
565 461 38
270 463 93
816 93 74
270 745 107
768 62 115
520 711 120
324 319 44
769 671 87
149 527 48
994 252 81
290 247 51
455 540 59
577 374 12
950 398 69
212 373 41
648 729 67
393 77 117
3 344 28
814 526 15
328 348 44
950 896 114
717 937 53
949 226 81
333 931 42
941 654 65
953 814 52
69 8 118
283 304 72
538 450 40
178 675 56
961 143 72
251 23 63
870 115 80
220 485 30
687 751 103
833 366 105
687 19 95
111 403 16
214 694 58
899 317 20
189 171 114
145 120 16
153 725 58
75 221 118
852 227 103
808 353 95
93 943 23
57 101 21
814 620 103
760 435 118
356 614 40
277 979 46
546 608 56
859 591 44
950 747 80
459 8 60
646 579 56
335 251 80
675 19 3
675 220 2
923 117 100
186 991 9
294 686 70
575 748 81
167 569 42
26 589 41
725 9 72
227 428 34
135 950 17
717 551 45
843 944 70
781 785 58
20 10 66
810 737 64
958 817 22
1 972 85
725 523 38
768 622 4
966 84 103
302 508 114
912 188 20
324 280 101
978 608 9
836 49 47
592 174 93
494 476 58
865 376 52
292 5 60
872 234 88
540 849 1
930 877 24
497 745 114
908 734 21
104 149 11
661 252 105
701 102 31
933 114 57
457 695 94
449 406 16
686 552 42
737 930 88
191 176 69
532 961 20
268 82 18
931 612 72
374 540 14
7 823 23
172 125 25
172 117 60
125 325 3
439 634 85
752 387 83
350 665 107
599 102 46
164 999 30
962 464 119
542 943 23
877 479 20
585 277 69
527 88 99
580 386 107
462 176 11
136 15 21
594 512 56
664 539 50
74 955 32
581 973 22
621 876 116
205 689 28
136 223 106
371 573 1
13 538 106
738 231 119
437 522 53
557 819 96
497 451 49
345 750 72
846 384 51
727 945 27
381 508 31
385 898 105
995 565 16
141 744 45
260 832 103
954 548 45
249 995 88
383 199 62
288 779 73
982 26 30
242 879 19
311 744 114
700 663 64
300 930 64
721 235 74
808 917 117
779 543 113
168 184 40
625 477 72
417 478 38
461 573 30
847 381 117
720 3 25
284 502 79
84 811 52
602 256 78
317 339 42
903 443 25
531 189 58
221 421 91
382 926 63
663 256 73
9 579 38
741 648 72
538 426 105
841 607 18
58 759 48
420 200 70
238 582 62
637 268 86
37 688 108
363 627 53
612 445 65
51 352 88
573 925 40
801 268 115
706 365 80
177 422 15
482 123 39
53 751 24
749 560 102
905 17 79
